message_id,parent_id,user_id,created_date,text,role,lang,review_count,review_result,deleted,rank,synthetic,model_name,detoxify,message_tree_id,tree_state,emojis,labels
732c85a3-42c4-42fd-91fa-75da12f28bb4,,1f80f04b-3826-48d6-9ffd-f928795f68c4,2023-02-11T19:57:49.028072+00:00,Как дела?,prompter,ru,3,True,False,,False,,"{'toxicity': 0.0008460269891656935, 'severe_toxicity': 6.600674532819539e-05, 'obscene': 0.0007217507809400558, 'identity_attack': 0.00013845658395439386, 'insult': 0.0005167764611542225, 'threat': 0.00015294834156520665, 'sexual_explicit': 7.271822687471285e-05}",732c85a3-42c4-42fd-91fa-75da12f28bb4,ready_for_export,"{'name': ['-1'], 'count': [2]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.5, 0.0, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
a36940fc-be04-4c94-9554-249f9197695d,,4ecbd14f-a99c-4380-ad0c-58239ef5d5e9,2023-02-11T19:59:07.318133+00:00,Что такое денафикация?,prompter,ru,3,True,False,,False,,"{'toxicity': 0.0008609408978372812, 'severe_toxicity': 0.00041041281656362116, 'obscene': 0.004800617694854736, 'identity_attack': 0.0005336165195330977, 'insult': 0.003602983197197318, 'threat': 0.00043010464287362993, 'sexual_explicit': 0.00020500161917880177}",a36940fc-be04-4c94-9554-249f9197695d,ready_for_export,"{'name': ['-1', '_skip_reply'], 'count': [1, 3]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4166666666666667, 0.08333333333333333, 0.25, 0.25, 0.16666666666666666], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
03ad8895-9f98-4398-bf59-47f0d446875e,,4ecbd14f-a99c-4380-ad0c-58239ef5d5e9,2023-02-11T19:58:38.925338+00:00,"Чем вместе занимались Карл, Маркс, Фридрих и Энгельс? Почему их упоминают вместе?",prompter,ru,3,True,False,,False,,"{'toxicity': 0.0007747506024315953, 'severe_toxicity': 0.0004823986964765936, 'obscene': 0.005728204268962145, 'identity_attack': 0.0007313329260796309, 'insult': 0.0041853394359350204, 'threat': 0.0002502814750187099, 'sexual_explicit': 0.00018084434850607067}",03ad8895-9f98-4398-bf59-47f0d446875e,ready_for_export,"{'name': ['+1', '-1', '_skip_reply', '_skip_ranking'], 'count': [1, 1, 7, 1]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1875, 0.1875, 0.5, 0.375, 0.0], 'count': [4, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]}"
9042a78c-f6b4-4157-bc01-4a528bbf0ee3,,4bf90033-2a74-4fce-8d8c-77e5ba4a0051,2023-02-11T20:32:29.498959+00:00,Привет. Подскажи рецепт плацинд с картошкой.,prompter,ru,3,True,False,,False,,"{'toxicity': 0.002375892596319318, 'severe_toxicity': 0.0008806620026007295, 'obscene': 0.010354422964155674, 'identity_attack': 0.0009326533763669431, 'insult': 0.007093898952007294, 'threat': 0.0008633226971141994, 'sexual_explicit': 0.0005222977488301694}",9042a78c-f6b4-4157-bc01-4a528bbf0ee3,ready_for_export,"{'name': ['+1', '_skip_reply', '_skip_ranking'], 'count': [2, 7, 6]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.16666666666666666, 0.16666666666666666, 0.4166666666666667, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
169a76f7-eb5a-4502-8dcd-8fdf547bada1,,4bf90033-2a74-4fce-8d8c-77e5ba4a0051,2023-02-11T20:49:08.410329+00:00,Когда человечество перестанет издеваться над своей родной планетой?,prompter,ru,3,True,False,,False,,"{'toxicity': 0.008345776237547398, 'severe_toxicity': 8.191978849936277e-05, 'obscene': 0.0015322164399549365, 'identity_attack': 0.00024629695690236986, 'insult': 0.0016677608946338296, 'threat': 0.0006463831523433328, 'sexual_explicit': 0.00035469187423586845}",169a76f7-eb5a-4502-8dcd-8fdf547bada1,ready_for_export,"{'name': ['+1'], 'count': [3]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4375, 0.4375, 0.375, 0.5625, 0.125], 'count': [4, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]}"
5d0af6a5-21d4-4bb8-8b48-08d30724892c,,4bf90033-2a74-4fce-8d8c-77e5ba4a0051,2023-02-11T21:03:12.168194+00:00,Подскажи рецепт блинчиков.,prompter,ru,3,True,False,,False,,"{'toxicity': 0.03460227698087692, 'severe_toxicity': 0.00016075980965979397, 'obscene': 0.0055399020202457905, 'identity_attack': 0.00020190427312627435, 'insult': 0.015129178762435913, 'threat': 0.0016156258061528206, 'sexual_explicit': 0.0014423445099964738}",5d0af6a5-21d4-4bb8-8b48-08d30724892c,ready_for_export,"{'name': ['+1', '_skip_reply'], 'count': [2, 8]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.16666666666666666, 0.16666666666666666, 0.25, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
910ee7f3-a64d-46f4-bf6a-9bdd7e434689,,76f40108-b2fd-4802-b573-1ea21fbe1ead,2023-02-16T19:53:19.781960+00:00,Какой год был годом Революции в России?,prompter,ru,3,True,False,,False,,"{'toxicity': 0.00047686893958598375, 'severe_toxicity': 9.643942030379549e-05, 'obscene': 0.0010417178273200989, 'identity_attack': 0.0001909585844259709, 'insult': 0.0007705483003519475, 'threat': 9.361984120914713e-05, 'sexual_explicit': 6.626633694395423e-05}",910ee7f3-a64d-46f4-bf6a-9bdd7e434689,ready_for_export,"{'name': ['+1', '_skip_reply'], 'count': [2, 5]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
d5a0626a-280f-49ee-9e02-bf36ff87e8fe,,76f40108-b2fd-4802-b573-1ea21fbe1ead,2023-02-16T19:55:28.672988+00:00,"Какую роль играют алгоритмы в машинном обучении, и как они могут быть использованы для решения конкретных задач?",prompter,ru,3,True,False,,False,,"{'toxicity': 0.00039599326555617154, 'severe_toxicity': 4.480032293940894e-05, 'obscene': 0.0003854263050016016, 'identity_attack': 0.00010538523929426447, 'insult': 0.00034214643528684974, 'threat': 5.8329802413936704e-05, 'sexual_explicit': 4.099567377124913e-05}",d5a0626a-280f-49ee-9e02-bf36ff87e8fe,ready_for_export,"{'name': ['+1', '-1', '_skip_reply', '_skip_ranking'], 'count': [1, 1, 14, 1]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5833333333333334, 0.0, 0.0, 0.0, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
d04841cd-afb4-4f2b-a31b-487a296673ac,,51690e55-ef63-4d78-8410-cf2d03e5d036,2023-02-12T04:34:10.517397+00:00,как изготовить машину стирлинга?,prompter,ru,3,True,False,,False,,"{'toxicity': 0.0017994786612689495, 'severe_toxicity': 0.00012053994578309357, 'obscene': 0.0019133915193378925, 'identity_attack': 0.00018085245392285287, 'insult': 0.0014077296946197748, 'threat': 0.0002404165279585868, 'sexual_explicit': 0.0001311825617449358}",d04841cd-afb4-4f2b-a31b-487a296673ac,ready_for_export,"{'name': ['_skip_reply'], 'count': [2]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9166666666666666, 0.08333333333333333, 0.08333333333333333, 0.5833333333333334, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
ed581c0e-3b8d-46f9-bea8-5be4759b6452,,addf8a15-7f17-4e7a-9897-f2891bcab616,2023-02-18T23:30:53.971744+00:00,Напиши сопроводительное письмо для джуна на питоне в компанию ВК.,prompter,ru,3,True,False,,False,,"{'toxicity': 0.002020621905103326, 'severe_toxicity': 8.663444896228611e-05, 'obscene': 0.0011960469419136643, 'identity_attack': 0.00015037857519928366, 'insult': 0.0017470780294388533, 'threat': 0.00031451680115424097, 'sexual_explicit': 0.00012384357978589833}",ed581c0e-3b8d-46f9-bea8-5be4759b6452,ready_for_export,"{'name': ['+1', '-1', '_skip_reply'], 'count': [2, 1, 8]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.25, 0.3333333333333333, 0.6666666666666666, 0.16666666666666666], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
0e638117-891d-4d7b-8c88-9643d771cde3,,587c0f76-b2f6-4227-9c36-42bce92f64e1,2023-02-12T06:37:08.206406+00:00,"Расскажи про мем gigachad, я не понимаю что он означает.",prompter,ru,3,True,False,,False,,"{'toxicity': 0.002779657021164894, 'severe_toxicity': 0.001322080148383975, 'obscene': 0.0151310283690691, 'identity_attack': 0.002761241514235735, 'insult': 0.013671062886714935, 'threat': 0.0009338216623291373, 'sexual_explicit': 0.0003997041785623878}",0e638117-891d-4d7b-8c88-9643d771cde3,ready_for_export,"{'name': ['+1', '_skip_reply'], 'count': [2, 1]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4166666666666667, 0.0, 0.25, 0.25, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
d95b4fda-6196-4423-a71c-f7ad56344bca,,51690e55-ef63-4d78-8410-cf2d03e5d036,2023-02-12T04:27:58.565748+00:00,Что делать если выхода нет?,prompter,ru,3,True,False,,False,,"{'toxicity': 0.0005694656283594668, 'severe_toxicity': 7.960094080772251e-05, 'obscene': 0.0005748011753894389, 'identity_attack': 0.00021707573614548892, 'insult': 0.0004303067980799824, 'threat': 0.00015219111810438335, 'sexual_explicit': 5.809094000142068e-05}",d95b4fda-6196-4423-a71c-f7ad56344bca,ready_for_export,"{'name': ['+1', '_skip_reply'], 'count': [3, 2]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.08333333333333333, 0.4166666666666667, 0.6666666666666666, 0.08333333333333333], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
de576282-a1e0-42c7-8130-44a942af6e6b,,587c0f76-b2f6-4227-9c36-42bce92f64e1,2023-02-12T03:25:16.472112+00:00,"Здравствуйте, я Open Assistant! Я умею отвечать на вопросы и сообщения. Чем вам помочь?",prompter,ru,3,True,False,,False,,"{'toxicity': 0.0005679746973328292, 'severe_toxicity': 0.0044928016141057014, 'obscene': 0.031934067606925964, 'identity_attack': 0.004944369662553072, 'insult': 0.023613927885890007, 'threat': 0.0017736625159159303, 'sexual_explicit': 0.0008765093516558409}",de576282-a1e0-42c7-8130-44a942af6e6b,ready_for_export,"{'name': ['+1', '-1', '_skip_labeling'], 'count': [1, 1, 1]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.4166666666666667, 0.16666666666666666, 0.5, 0.5, 0.16666666666666666], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
7b5653a0-3085-4bdd-bafa-6e71abc72e06,,a1992711-72c5-400b-aa78-1ae0984612b8,2023-02-10T03:25:28.888861+00:00,"Хай. Можешь ли ты из этих слов составить несколько предложений?
Птаха, Мальчик, Герой
Спас, Унёс, Разбил, Купил
Игрушка, Велосипед, Машина, Дорога, Яйцо
Лишние слова можешь убрать, если они никуда не подойдут, но главное чтобы предложения имели смысл",prompter,ru,3,True,False,,False,,"{'toxicity': 0.008559253066778183, 'severe_toxicity': 0.0002306256501469761, 'obscene': 0.006011976394802332, 'identity_attack': 0.00029265767079778016, 'insult': 0.009409117512404919, 'threat': 0.00019765090837609023, 'sexual_explicit': 0.0003481077728793025}",7b5653a0-3085-4bdd-bafa-6e71abc72e06,ready_for_export,"{'name': ['+1', '_skip_reply'], 'count': [2, 5]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.16666666666666666, 0.25, 0.4166666666666667, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
a5c4a0cb-6c23-419a-bedf-e93c0b58b6c3,,bf5944e9-7570-4bf7-8d15-5a9a7fc4d5af,2023-02-12T11:18:10.225947+00:00,Напишите код для трейдинг бота,prompter,ru,3,True,False,,False,,"{'toxicity': 0.0011678359005600214, 'severe_toxicity': 0.001903497613966465, 'obscene': 0.016067080199718475, 'identity_attack': 0.002419503638520837, 'insult': 0.016940202564001083, 'threat': 0.0013721020659431815, 'sexual_explicit': 0.0004644947766792029}",a5c4a0cb-6c23-419a-bedf-e93c0b58b6c3,ready_for_export,"{'name': ['-1', '_skip_reply', '_skip_ranking'], 'count': [2, 13, 2]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.25, 0.08333333333333333, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
57420830-215a-4834-b618-da5b6a156932,,d8f26101-f9a7-4bd6-bcc7-0667463c7787,2023-02-12T11:47:38.792397+00:00,"Пожалуйста, расскажи мне об основных сферах применения языка C++ в общих чертах.",prompter,ru,3,True,False,,False,,"{'toxicity': 0.000737009453587234, 'severe_toxicity': 0.0029798324685543776, 'obscene': 0.028335608541965485, 'identity_attack': 0.0041274260729551315, 'insult': 0.021782390773296356, 'threat': 0.0012049352517351508, 'sexual_explicit': 0.0007189383613876998}",57420830-215a-4834-b618-da5b6a156932,ready_for_export,"{'name': ['+1', '_skip_reply', '_skip_ranking'], 'count': [1, 2, 2]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
e8193d9c-15dd-4053-ac0f-536d86deb6ed,,d8f26101-f9a7-4bd6-bcc7-0667463c7787,2023-02-12T12:07:15.576316+00:00,"Реши задачу. Как справедливо поделить 2 яблока на 3 детей: Петю, Васю и Вову?
Допустимыми действиями являются разрезания одного или двух яблок сразу под любыми возможными углами, в любых конфигурациях.",prompter,ru,3,True,False,,False,,"{'toxicity': 0.00044285907642915845, 'severe_toxicity': 4.295448889024556e-05, 'obscene': 0.0002682492195162922, 'identity_attack': 9.563161438563839e-05, 'insult': 0.0002623373584356159, 'threat': 9.393301297677681e-05, 'sexual_explicit': 4.003294452559203e-05}",e8193d9c-15dd-4053-ac0f-536d86deb6ed,ready_for_export,"{'name': ['+1', '_skip_reply', '_skip_ranking'], 'count': [2, 1, 1]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
11bcbe71-d931-4b8d-b649-b8d0a0436d82,,d8f26101-f9a7-4bd6-bcc7-0667463c7787,2023-02-12T12:11:35.301019+00:00,"Привет! Слышал ли ты что-нибудь про таинственную интернет-группировку Cicada 3301? И, если да, то что ты можешь мне о них рассказать? Ради чего нужны были их загадки? Чем закончился их отбор? Что стало с теми, кто его прошёл?",prompter,ru,3,True,False,,False,,"{'toxicity': 0.0025122398510575294, 'severe_toxicity': 0.0016510990681126714, 'obscene': 0.0193776972591877, 'identity_attack': 0.002668221713975072, 'insult': 0.015194755978882313, 'threat': 0.0007023966172710061, 'sexual_explicit': 0.00040383386658504605}",11bcbe71-d931-4b8d-b649-b8d0a0436d82,ready_for_export,"{'name': ['+1', '_skip_reply', '_skip_ranking'], 'count': [2, 10, 3]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.08333333333333333, 0.0, 0.16666666666666666, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
8dc1d17d-518e-4b30-83cf-05e57b889951,,97894afc-2204-4c7b-9b91-f1c71c10f032,2023-02-12T12:38:20.737278+00:00,Как правильно свататься?,prompter,ru,3,True,False,,False,,"{'toxicity': 0.0017588624032214284, 'severe_toxicity': 0.000363831379218027, 'obscene': 0.004254934377968311, 'identity_attack': 0.0005177112179808319, 'insult': 0.0026140708941966295, 'threat': 0.0009615477174520493, 'sexual_explicit': 0.0003081699542235583}",8dc1d17d-518e-4b30-83cf-05e57b889951,ready_for_export,"{'name': ['+1', '-1', '_skip_reply'], 'count': [2, 1, 8]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.08333333333333333, 0.3333333333333333, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
4210e687-9440-4dfe-a3a5-abd45b881f03,,01b66c04-d618-4eda-9183-848ac3817ce7,2023-02-14T02:10:50.828690+00:00,"Что в последнее время происходило хорошего? Выпиши 10 основных хороших, приятных и конструктивных новостей о науке, политике, жизни страны и мира за последний месяц.",prompter,ru,3,True,False,,False,,"{'toxicity': 0.000530951947439462, 'severe_toxicity': 2.6988751415046863e-05, 'obscene': 0.0002759555063676089, 'identity_attack': 8.541822899132967e-05, 'insult': 0.00033702427754178643, 'threat': 2.8965971068828367e-05, 'sexual_explicit': 2.5290288249379955e-05}",4210e687-9440-4dfe-a3a5-abd45b881f03,ready_for_export,"{'name': ['+1', '_skip_reply', '_skip_ranking'], 'count': [5, 8, 1]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8333333333333334, 0.08333333333333333, 0.5625, 0.5, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3]}"
b38b539d-e6c7-4583-91c7-d7827226e948,,aecb8d9a-db81-44b7-84d4-af7403fa2229,2023-02-07T20:58:16.032216+00:00,"Реши задачу:

Есть 1000 бутылок вина. Одна из бутылок - отравленная. Есть 10 бокалов. Необходимо налить вино в бокалы (вино из одной бутылки можно наливать в разные бокалы; в одном бокале можно смешивать вино из разных бутылок) и нажать на кнопку. После нажатия, бокалы, где была хоть одна капля яда, разобьются. Существует ли такой способ разлить вино по бокалам, чтобы можно было,  с уверенностью сказать в какой бутылке отравленное вино? Как обобщить ответ для любого количества бутылок и бокалов?",prompter,ru,3,True,False,,False,,"{'toxicity': 0.00044371027615852654, 'severe_toxicity': 4.987470310879871e-05, 'obscene': 0.00043262384133413434, 'identity_attack': 9.931548993336037e-05, 'insult': 0.0003325316356495023, 'threat': 7.423655188176781e-05, 'sexual_explicit': 4.988388536730781e-05}",b38b539d-e6c7-4583-91c7-d7827226e948,ready_for_export,"{'name': ['+1', '_skip_reply', '_skip_ranking'], 'count': [5, 5, 1]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.4166666666666667, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
9d41cfdb-5ad2-474c-b16b-4c7224596b3a,,0b2efb6f-1830-4da8-b550-3776ee85d773,2023-02-13T07:16:19.467855+00:00,"Когда я пытался приготовить обед, случайно коснулся плиты. Кажется, у меня ожег на ладони. Что мне делать?",prompter,ru,3,True,False,,False,,"{'toxicity': 0.009374668821692467, 'severe_toxicity': 0.00022745718888472766, 'obscene': 0.003043905133381486, 'identity_attack': 0.00023459590738639235, 'insult': 0.0014434802578762174, 'threat': 0.0035674446262419224, 'sexual_explicit': 0.0010165853891521692}",9d41cfdb-5ad2-474c-b16b-4c7224596b3a,ready_for_export,"{'name': ['+1', '_skip_reply'], 'count': [2, 1]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.08333333333333333, 0.08333333333333333, 0.25, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
0349af51-4b07-4a7e-bde8-9e868d42957a,,0b2efb6f-1830-4da8-b550-3776ee85d773,2023-02-13T07:09:36.804642+00:00,"Я хотел бы пожарить яичницу. 
Напиши, пожалуйста, пошаговый рецепт приготовления яичницы. 
У меня нет приправ, но я могу купить в магазине 3 любых. Подскажи, какие лучше всего подойдут?
Ограничения: я не люблю острое, и не люблю яйца, приготовленные до состояния высохшего желтка.",prompter,ru,3,True,False,,False,,"{'toxicity': 0.05668560042977333, 'severe_toxicity': 0.0006730669992975891, 'obscene': 0.014470282010734081, 'identity_attack': 0.0006246214616112411, 'insult': 0.005988740362226963, 'threat': 0.006320714019238949, 'sexual_explicit': 0.0185015257447958}",0349af51-4b07-4a7e-bde8-9e868d42957a,ready_for_export,"{'name': ['+1', '_skip_reply', '_skip_ranking'], 'count': [3, 6, 1]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8333333333333334, 0.08333333333333333, 0.16666666666666666, 0.5833333333333334, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
14d47baa-1111-4e3a-aa3c-de628d22d6e0,,0411e367-c380-4a97-8e18-72e0d7c0e59b,2023-02-15T08:50:05.039294+00:00,Чем сырники отличаются от вареников?,prompter,ru,3,True,False,,False,,"{'toxicity': 0.002653928939253092, 'severe_toxicity': 9.606943058315665e-05, 'obscene': 0.002378314733505249, 'identity_attack': 0.00020061107352375984, 'insult': 0.0021669073030352592, 'threat': 9.284981933888048e-05, 'sexual_explicit': 0.00018647541583050042}",14d47baa-1111-4e3a-aa3c-de628d22d6e0,ready_for_export,"{'name': ['+1', '_skip_reply'], 'count': [2, 3]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
b7fe3875-3dff-44a8-acb3-b7b8bafbaa09,,ee285013-99da-4a48-a351-420c29ed5593,2023-02-13T09:57:58.674504+00:00,Придумай сюжет для мобильной игры,prompter,ru,3,True,False,,False,,"{'toxicity': 0.0009288365254178643, 'severe_toxicity': 0.004938699770718813, 'obscene': 0.034745313227176666, 'identity_attack': 0.006415120791643858, 'insult': 0.03307751193642616, 'threat': 0.0020825257524847984, 'sexual_explicit': 0.0010545196710154414}",b7fe3875-3dff-44a8-acb3-b7b8bafbaa09,ready_for_export,"{'name': ['+1', '_skip_reply'], 'count': [3, 3]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.08333333333333333, 0.16666666666666666, 0.3333333333333333, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
743d531f-7dd3-41c0-9727-f762a7360d3e,,8c358c84-be2f-4686-9811-7291ec76ceca,2023-02-15T09:42:14.970508+00:00,Unity в игровой индустрии,prompter,ru,3,True,False,,False,,"{'toxicity': 0.0005173718673177063, 'severe_toxicity': 0.004704785067588091, 'obscene': 0.02884315699338913, 'identity_attack': 0.005639274138957262, 'insult': 0.024886494502425194, 'threat': 0.0020690064411610365, 'sexual_explicit': 0.001215049298480153}",743d531f-7dd3-41c0-9727-f762a7360d3e,ready_for_export,"{'name': ['+1', '-1', '_skip_reply'], 'count': [3, 1, 1]}","{'name': ['spam', 'lang_mismatch', 'pii', 'not_appropriate', 'hate_speech', 'sexual_content', 'quality', 'toxicity', 'humor', 'creativity', 'violence'], 'value': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5833333333333334, 0.16666666666666666, 0.16666666666666666, 0.5, 0.0], 'count': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}"
